timestamp_utc,pv_kw,load_kw,planned_grid_import_kw,planned_battery_charge_kw,planned_battery_discharge_kw,planned_battery_action_kw,planned_pv_curtailment_kw,planned_soc_kwh,planned_soc_next_kwh
2024-01-15 05:30:00+00:00,0.000,2.205,2.205,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 05:45:00+00:00,0.000,1.555,1.555,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 06:00:00+00:00,0.000,1.280,1.280,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 06:15:00+00:00,0.000,1.020,1.020,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 06:30:00+00:00,0.000,0.900,0.900,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 06:45:00+00:00,0.000,0.775,0.775,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 07:00:00+00:00,0.000,1.885,2.487,0.602,0.000,0.602,0.000,2.500,2.645
2024-01-15 07:15:00+00:00,0.000,7.615,7.060,0.000,0.555,-0.555,0.000,2.645,2.500
2024-01-15 07:30:00+00:00,0.072,5.180,5.108,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 07:45:00+00:00,0.425,4.665,4.240,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 08:00:00+00:00,0.795,4.765,3.970,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 08:15:00+00:00,2.348,5.145,2.797,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 08:30:00+00:00,3.804,4.795,0.991,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 08:45:00+00:00,4.331,5.330,0.999,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 09:00:00+00:00,6.451,4.790,0.000,1.661,0.000,1.661,0.000,2.500,2.899
2024-01-15 09:15:00+00:00,5.102,5.005,0.000,0.097,0.000,0.097,0.000,2.899,2.922
2024-01-15 09:30:00+00:00,5.450,5.180,0.000,0.270,0.000,0.270,0.000,2.922,2.987
2024-01-15 09:45:00+00:00,8.441,5.040,0.000,3.401,0.000,3.401,0.000,2.987,3.803
2024-01-15 10:00:00+00:00,9.333,5.370,0.000,3.963,0.000,3.963,0.000,3.803,4.754
2024-01-15 10:15:00+00:00,13.651,5.800,0.000,7.851,0.000,7.851,0.000,4.754,6.639
2024-01-15 10:30:00+00:00,15.117,5.385,0.000,9.732,0.000,9.732,0.000,6.639,8.974
2024-01-15 10:45:00+00:00,15.254,4.850,0.000,10.404,0.000,10.404,0.000,8.974,11.471
2024-01-15 11:00:00+00:00,10.323,5.070,0.000,5.253,0.000,5.253,0.000,11.471,12.732
2024-01-15 11:15:00+00:00,8.496,4.885,0.000,3.611,0.000,3.611,0.000,12.732,13.599
2024-01-15 11:30:00+00:00,6.690,5.780,0.000,0.910,0.000,0.910,0.000,13.599,13.817
2024-01-15 11:45:00+00:00,7.016,5.760,0.000,1.256,0.000,1.256,0.000,13.817,14.118
2024-01-15 12:00:00+00:00,8.590,5.355,0.000,3.235,0.000,3.235,0.000,14.118,14.895
2024-01-15 12:15:00+00:00,6.629,5.095,0.000,1.534,0.000,1.534,0.000,14.895,15.263
2024-01-15 12:30:00+00:00,7.297,4.935,0.000,2.362,0.000,2.362,0.000,15.263,15.830
2024-01-15 12:45:00+00:00,7.954,5.415,0.000,2.539,0.000,2.539,0.000,15.830,16.439
2024-01-15 13:00:00+00:00,4.472,5.465,0.000,0.000,0.993,-0.993,0.000,16.439,16.181
2024-01-15 13:15:00+00:00,2.497,5.095,0.000,0.000,2.598,-2.598,0.000,16.181,15.504
2024-01-15 13:30:00+00:00,2.500,5.200,0.000,0.000,2.700,-2.700,0.000,15.504,14.801
2024-01-15 13:45:00+00:00,2.970,5.165,0.000,0.000,2.195,-2.195,0.000,14.801,14.230
2024-01-15 14:00:00+00:00,3.005,4.840,0.000,0.000,1.835,-1.835,0.000,14.230,13.752
2024-01-15 14:15:00+00:00,2.423,5.140,0.000,0.000,2.717,-2.717,0.000,13.752,13.044
2024-01-15 14:30:00+00:00,1.763,5.410,0.000,0.000,3.647,-3.647,0.000,13.044,12.095
2024-01-15 14:45:00+00:00,0.846,5.170,0.000,0.000,4.324,-4.324,0.000,12.095,10.969
2024-01-15 15:00:00+00:00,0.635,5.075,0.000,0.000,4.440,-4.440,0.000,10.969,9.812
2024-01-15 15:15:00+00:00,0.187,5.615,0.000,0.000,5.428,-5.428,0.000,9.812,8.399
2024-01-15 15:30:00+00:00,0.009,5.110,0.000,0.000,5.101,-5.101,0.000,8.399,7.070
2024-01-15 15:45:00+00:00,0.000,5.330,0.000,0.000,5.330,-5.330,0.000,7.070,5.682
2024-01-15 16:00:00+00:00,0.000,4.990,0.000,0.000,4.990,-4.990,0.000,5.682,4.383
2024-01-15 16:15:00+00:00,0.000,5.005,0.000,0.000,5.005,-5.005,0.000,4.383,3.080
2024-01-15 16:30:00+00:00,0.000,5.245,5.245,0.000,0.000,0.000,0.000,3.080,3.080
2024-01-15 16:45:00+00:00,0.000,4.765,2.540,0.000,2.225,-2.225,0.000,3.080,2.500
2024-01-15 17:00:00+00:00,0.000,5.295,5.295,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 17:15:00+00:00,0.000,4.860,4.860,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 17:30:00+00:00,0.000,4.775,4.775,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 17:45:00+00:00,0.000,4.915,4.915,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 18:00:00+00:00,0.000,5.385,5.385,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 18:15:00+00:00,0.000,5.315,5.315,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 18:30:00+00:00,0.000,5.170,5.170,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 18:45:00+00:00,0.000,5.045,5.045,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 19:00:00+00:00,0.000,5.490,5.490,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 19:15:00+00:00,0.000,4.905,4.905,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 19:30:00+00:00,0.000,5.300,5.300,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 19:45:00+00:00,0.000,5.410,5.410,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 20:00:00+00:00,0.000,5.595,5.595,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 20:15:00+00:00,0.000,5.800,5.800,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 20:30:00+00:00,0.000,5.420,5.420,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 20:45:00+00:00,0.000,5.665,5.665,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 21:00:00+00:00,0.000,5.445,5.445,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 21:15:00+00:00,0.000,4.895,4.895,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 21:30:00+00:00,0.000,5.495,5.495,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 21:45:00+00:00,0.000,5.130,5.130,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 22:00:00+00:00,0.000,5.435,5.435,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 22:15:00+00:00,0.000,5.755,5.755,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 22:30:00+00:00,0.000,5.185,5.185,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 22:45:00+00:00,0.000,3.540,3.540,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 23:00:00+00:00,0.000,3.350,3.350,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-15 23:15:00+00:00,0.000,3.520,3.520,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 23:30:00+00:00,0.000,2.675,2.675,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-15 23:45:00+00:00,0.000,3.535,3.535,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 00:00:00+00:00,0.000,3.660,3.660,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 00:15:00+00:00,0.000,3.170,3.170,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 00:30:00+00:00,0.000,3.595,3.595,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 00:45:00+00:00,0.000,3.345,3.345,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 01:00:00+00:00,0.000,3.230,3.230,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 01:15:00+00:00,0.000,3.670,3.670,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 01:30:00+00:00,0.000,3.365,3.365,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 01:45:00+00:00,0.000,2.770,2.770,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 02:00:00+00:00,0.000,2.220,2.220,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 02:15:00+00:00,0.000,1.705,1.705,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 02:30:00+00:00,0.000,1.215,1.215,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 02:45:00+00:00,0.000,1.445,1.445,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 03:00:00+00:00,0.000,1.485,1.485,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 03:15:00+00:00,0.000,1.935,1.935,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 03:30:00+00:00,0.000,2.695,2.695,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 03:45:00+00:00,0.000,2.365,2.365,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 04:00:00+00:00,0.000,2.590,2.590,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 04:15:00+00:00,0.000,2.255,2.255,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 04:30:00+00:00,0.000,1.780,1.780,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 04:45:00+00:00,0.000,1.660,1.660,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 05:00:00+00:00,0.000,2.655,2.655,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 05:15:00+00:00,0.000,1.960,1.960,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 05:30:00+00:00,0.000,1.795,1.795,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 05:45:00+00:00,0.000,1.690,1.690,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 06:00:00+00:00,0.000,1.470,1.470,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 06:15:00+00:00,0.000,1.625,1.625,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 06:30:00+00:00,0.000,1.150,1.150,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 06:45:00+00:00,0.000,1.195,1.195,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 07:00:00+00:00,0.000,0.910,0.910,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 07:15:00+00:00,0.000,0.885,0.885,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 07:30:00+00:00,0.239,0.850,0.611,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 07:45:00+00:00,1.143,0.950,0.000,0.193,0.000,0.193,0.000,2.500,2.546
2024-01-16 08:00:00+00:00,2.206,0.920,0.000,1.286,0.000,1.286,0.000,2.546,2.855
2024-01-16 08:15:00+00:00,3.235,0.940,0.000,2.295,0.000,2.295,0.000,2.855,3.406
2024-01-16 08:30:00+00:00,3.474,4.530,0.000,0.000,1.056,-1.056,0.000,3.406,3.131
2024-01-16 08:45:00+00:00,4.838,6.420,0.000,0.000,1.582,-1.582,0.000,3.131,2.719
2024-01-16 09:00:00+00:00,5.806,4.985,0.000,0.821,0.000,0.821,0.000,2.719,2.916
2024-01-16 09:15:00+00:00,6.973,5.590,0.000,1.383,0.000,1.383,0.000,2.916,3.248
2024-01-16 09:30:00+00:00,7.597,6.060,0.000,1.537,0.000,1.537,0.000,3.248,3.617
2024-01-16 09:45:00+00:00,8.012,4.860,0.000,3.152,0.000,3.152,0.000,3.617,4.373
2024-01-16 10:00:00+00:00,6.989,4.820,0.000,2.169,0.000,2.169,0.000,4.373,4.894
2024-01-16 10:15:00+00:00,6.516,4.865,0.000,1.651,0.000,1.651,0.000,4.894,5.290
2024-01-16 10:30:00+00:00,7.962,5.195,0.000,2.767,0.000,2.767,0.000,5.290,5.954
2024-01-16 10:45:00+00:00,8.545,5.100,0.000,3.445,0.000,3.445,0.000,5.954,6.781
2024-01-16 11:00:00+00:00,11.908,5.125,0.000,6.783,0.000,6.783,0.000,6.781,8.409
2024-01-16 11:15:00+00:00,10.997,4.915,0.000,6.082,0.000,6.082,0.000,8.409,9.868
2024-01-16 11:30:00+00:00,11.448,5.210,0.000,6.238,0.000,6.238,0.000,9.868,11.365
2024-01-16 11:45:00+00:00,10.664,5.235,0.000,5.429,0.000,5.429,0.000,11.365,12.668
2024-01-16 12:00:00+00:00,10.413,5.010,0.000,5.403,0.000,5.403,0.000,12.668,13.965
2024-01-16 12:15:00+00:00,9.504,5.390,0.000,4.114,0.000,4.114,0.000,13.965,14.952
2024-01-16 12:30:00+00:00,10.729,5.140,0.000,5.589,0.000,5.589,0.000,14.952,16.294
2024-01-16 12:45:00+00:00,11.428,5.225,0.000,6.203,0.000,6.203,0.000,16.294,17.783
2024-01-16 13:00:00+00:00,8.459,5.065,0.000,3.394,0.000,3.394,0.000,17.783,18.597
2024-01-16 13:15:00+00:00,7.341,5.340,0.000,2.001,0.000,2.001,0.000,18.597,19.077
2024-01-16 13:30:00+00:00,6.278,5.310,0.000,0.968,0.000,0.968,0.000,19.077,19.310
2024-01-16 13:45:00+00:00,5.732,4.865,0.000,0.867,0.000,0.867,0.000,19.310,19.518
2024-01-16 14:00:00+00:00,4.429,5.005,0.000,0.000,0.576,-0.576,0.000,19.518,19.368
2024-01-16 14:15:00+00:00,3.993,5.200,0.000,0.000,1.207,-1.207,0.000,19.368,19.053
2024-01-16 14:30:00+00:00,3.782,5.205,0.000,0.000,1.423,-1.423,0.000,19.053,18.683
2024-01-16 14:45:00+00:00,3.462,5.190,0.000,0.000,1.728,-1.728,0.000,18.683,18.233
2024-01-16 15:00:00+00:00,2.403,5.055,0.000,0.000,2.652,-2.652,0.000,18.233,17.542
2024-01-16 15:15:00+00:00,2.750,5.285,0.000,0.000,2.535,-2.535,0.000,17.542,16.882
2024-01-16 15:30:00+00:00,3.138,5.040,0.000,0.000,1.902,-1.902,0.000,16.882,16.387
2024-01-16 15:45:00+00:00,0.000,5.665,0.000,0.000,5.665,-5.665,0.000,16.387,14.911
2024-01-16 16:00:00+00:00,0.000,4.835,0.000,0.000,4.835,-4.835,0.000,14.911,13.652
2024-01-16 16:15:00+00:00,0.000,5.150,0.000,0.000,5.150,-5.150,0.000,13.652,12.311
2024-01-16 16:30:00+00:00,0.000,4.750,0.000,0.000,4.750,-4.750,0.000,12.311,11.074
2024-01-16 16:45:00+00:00,0.000,5.155,0.000,0.000,5.155,-5.155,0.000,11.074,9.732
2024-01-16 17:00:00+00:00,0.000,4.890,0.000,0.000,4.890,-4.890,0.000,9.732,8.458
2024-01-16 17:15:00+00:00,0.000,4.945,0.000,0.000,4.945,-4.945,0.000,8.458,7.171
2024-01-16 17:30:00+00:00,0.000,4.765,0.000,0.000,4.765,-4.765,0.000,7.171,5.930
2024-01-16 17:45:00+00:00,0.000,4.940,0.000,0.000,4.940,-4.940,0.000,5.930,4.643
2024-01-16 18:00:00+00:00,0.000,4.690,0.000,0.000,4.690,-4.690,0.000,4.643,3.422
2024-01-16 18:15:00+00:00,0.000,5.285,1.745,0.000,3.540,-3.540,0.000,3.422,2.500
2024-01-16 18:30:00+00:00,0.000,5.640,5.640,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 18:45:00+00:00,0.000,5.465,5.465,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 19:00:00+00:00,0.000,5.175,5.175,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 19:15:00+00:00,0.000,5.680,5.680,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 19:30:00+00:00,0.000,5.940,5.940,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 19:45:00+00:00,0.000,5.920,5.920,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 20:00:00+00:00,0.000,5.850,5.850,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 20:15:00+00:00,0.000,6.155,6.155,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 20:30:00+00:00,0.000,6.085,6.085,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 20:45:00+00:00,0.000,6.775,6.775,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 21:00:00+00:00,0.000,5.525,5.525,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 21:15:00+00:00,0.000,5.870,5.870,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 21:30:00+00:00,0.000,5.410,5.410,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 21:45:00+00:00,0.000,6.085,6.085,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 22:00:00+00:00,0.000,5.485,5.485,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 22:15:00+00:00,0.000,4.380,4.380,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 22:30:00+00:00,0.000,4.250,4.250,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 22:45:00+00:00,0.000,3.335,3.335,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 23:00:00+00:00,0.000,4.030,4.030,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-16 23:15:00+00:00,0.000,3.350,3.350,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 23:30:00+00:00,0.000,2.495,2.495,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-16 23:45:00+00:00,0.000,3.625,3.625,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 00:00:00+00:00,0.000,2.820,2.820,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 00:15:00+00:00,0.000,2.965,2.965,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 00:30:00+00:00,0.000,2.505,2.505,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 00:45:00+00:00,0.000,1.685,1.685,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 01:00:00+00:00,0.000,1.225,1.225,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 01:15:00+00:00,0.000,1.080,1.080,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 01:30:00+00:00,0.000,1.180,1.180,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 01:45:00+00:00,0.000,1.125,1.125,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 02:00:00+00:00,0.000,1.220,1.220,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 02:15:00+00:00,0.000,1.180,1.180,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 02:30:00+00:00,0.000,1.235,1.235,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 02:45:00+00:00,0.000,1.175,1.175,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 03:00:00+00:00,0.000,1.120,1.120,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 03:15:00+00:00,0.000,1.190,1.190,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 03:30:00+00:00,0.000,1.265,1.265,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 03:45:00+00:00,0.000,1.405,1.405,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 04:00:00+00:00,0.000,1.580,1.580,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 04:15:00+00:00,0.000,1.505,1.505,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 04:30:00+00:00,0.000,0.875,0.875,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 04:45:00+00:00,0.000,0.640,0.640,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 05:00:00+00:00,0.000,0.985,0.985,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 05:15:00+00:00,0.000,0.825,0.825,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 05:30:00+00:00,0.000,0.810,0.810,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 05:45:00+00:00,0.000,0.705,0.705,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 06:00:00+00:00,0.000,0.680,0.680,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 06:15:00+00:00,0.000,0.660,0.660,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 06:30:00+00:00,0.000,0.645,0.645,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 06:45:00+00:00,0.000,0.640,0.640,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 07:00:00+00:00,0.000,0.980,0.980,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 07:15:00+00:00,0.000,4.530,4.530,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 07:30:00+00:00,0.000,3.435,3.435,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 07:45:00+00:00,0.106,3.385,3.279,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 08:00:00+00:00,0.421,3.310,2.889,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 08:15:00+00:00,0.684,2.825,2.141,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 08:30:00+00:00,0.684,3.935,3.251,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 08:45:00+00:00,0.815,3.730,2.915,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 09:00:00+00:00,0.815,3.720,2.905,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 09:15:00+00:00,0.894,3.635,2.741,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 09:30:00+00:00,0.946,3.845,2.899,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 09:45:00+00:00,0.946,5.245,4.299,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 10:00:00+00:00,0.893,5.095,4.202,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 10:15:00+00:00,1.154,5.675,4.521,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 10:30:00+00:00,1.416,5.340,3.924,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 10:45:00+00:00,1.782,4.885,3.103,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 11:00:00+00:00,1.991,4.915,2.924,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 11:15:00+00:00,1.938,4.695,2.757,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 11:30:00+00:00,1.939,4.690,2.751,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 11:45:00+00:00,1.963,4.680,2.717,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 12:00:00+00:00,2.223,4.900,2.677,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 12:15:00+00:00,2.040,5.100,3.060,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 12:30:00+00:00,1.934,5.270,3.336,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 12:45:00+00:00,2.272,4.875,2.603,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 13:00:00+00:00,1.281,4.555,3.274,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 13:15:00+00:00,0.994,4.985,3.991,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 13:30:00+00:00,1.099,5.530,4.431,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 13:45:00+00:00,1.072,5.130,4.058,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 14:00:00+00:00,1.437,5.000,3.563,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 14:15:00+00:00,1.749,5.635,3.886,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 14:30:00+00:00,1.279,5.210,3.931,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 14:45:00+00:00,1.836,5.235,3.399,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 15:00:00+00:00,2.162,5.300,3.138,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 15:15:00+00:00,0.874,4.820,3.946,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 15:30:00+00:00,0.338,5.015,4.677,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 15:45:00+00:00,0.000,4.880,4.880,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 16:00:00+00:00,0.000,5.385,5.385,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 16:15:00+00:00,0.000,5.515,5.515,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 16:30:00+00:00,0.000,5.610,5.610,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 16:45:00+00:00,0.000,5.020,5.020,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 17:00:00+00:00,0.000,5.530,5.530,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 17:15:00+00:00,0.000,5.240,5.240,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 17:30:00+00:00,0.000,4.975,4.975,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 17:45:00+00:00,0.000,4.930,4.930,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 18:00:00+00:00,0.000,5.420,5.420,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 18:15:00+00:00,0.000,6.245,6.245,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 18:30:00+00:00,0.000,6.175,6.175,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 18:45:00+00:00,0.000,5.650,5.650,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 19:00:00+00:00,0.000,5.390,5.390,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 19:15:00+00:00,0.000,5.630,5.630,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 19:30:00+00:00,0.000,5.775,5.775,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 19:45:00+00:00,0.000,5.750,5.750,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 20:00:00+00:00,0.000,6.205,6.205,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 20:15:00+00:00,0.000,5.440,5.440,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 20:30:00+00:00,0.000,5.725,5.725,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 20:45:00+00:00,0.000,5.405,5.405,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 21:00:00+00:00,0.000,5.260,5.260,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 21:15:00+00:00,0.000,5.660,5.660,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 21:30:00+00:00,0.000,5.885,5.885,0.000,-0.000,0.000,0.000,2.500,2.500
2024-01-17 21:45:00+00:00,0.000,5.265,5.265,0.000,0.000,0.000,0.000,2.500,2.500
2024-01-17 22:00:00+00:00,0.000,5.035,5.035,0.000,-0.000,0.000,0.000,2.500,2.500
