timestamp_utc,load_kw,pv_kw,actual_battery_action_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2024-03-29 21:15:00+00:00,5.815,0.000,-5.815,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 21:30:00+00:00,4.840,0.000,-4.840,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 21:45:00+00:00,4.805,0.000,-4.805,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 22:00:00+00:00,4.625,0.000,-4.625,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 22:15:00+00:00,4.170,0.000,-4.170,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 22:30:00+00:00,4.270,0.000,-4.270,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 22:45:00+00:00,3.920,0.000,-3.920,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 23:00:00+00:00,3.755,0.000,-3.755,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 23:15:00+00:00,3.730,0.000,-3.730,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 23:30:00+00:00,4.150,0.000,-4.150,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-29 23:45:00+00:00,3.775,0.000,-3.775,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 00:00:00+00:00,3.680,0.000,-3.680,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 00:15:00+00:00,3.410,0.000,-3.410,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 00:30:00+00:00,3.490,0.000,-3.490,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 00:45:00+00:00,3.265,0.000,-3.265,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 01:00:00+00:00,3.200,0.000,-3.200,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 01:15:00+00:00,3.325,0.000,-3.325,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 01:30:00+00:00,3.335,0.000,-3.335,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 01:45:00+00:00,3.135,0.000,-3.135,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 02:00:00+00:00,3.260,0.000,0.000,3.260,0.815,0.204,7.615,0.000,0.000
2024-03-30 02:15:00+00:00,3.235,0.000,-0.607,2.628,0.657,0.164,7.615,0.000,0.000
2024-03-30 02:30:00+00:00,4.480,0.000,0.000,4.480,1.120,0.280,7.615,0.000,0.000
2024-03-30 02:45:00+00:00,4.320,0.000,0.000,4.320,1.080,0.270,7.615,0.000,0.000
2024-03-30 03:00:00+00:00,4.050,0.000,0.000,4.050,1.012,0.253,7.615,0.000,0.000
2024-03-30 03:15:00+00:00,4.160,0.000,0.000,4.160,1.040,0.260,7.615,0.000,0.000
2024-03-30 03:30:00+00:00,3.810,0.000,0.000,3.810,0.953,0.238,7.615,0.000,0.000
2024-03-30 03:45:00+00:00,2.155,0.000,0.000,2.155,0.539,0.135,7.615,0.000,0.000
2024-03-30 04:00:00+00:00,1.695,0.000,0.000,1.695,0.424,0.106,7.615,0.000,0.000
2024-03-30 04:15:00+00:00,1.510,0.000,0.000,1.510,0.378,0.094,7.615,0.000,0.000
2024-03-30 04:30:00+00:00,1.835,0.000,0.000,1.835,0.459,0.115,7.615,0.000,0.000
2024-03-30 04:45:00+00:00,1.835,0.000,0.000,1.835,0.459,0.115,7.615,0.000,0.000
2024-03-30 05:00:00+00:00,1.670,0.000,0.000,1.670,0.417,0.104,7.615,0.000,0.000
2024-03-30 05:15:00+00:00,1.815,0.000,0.000,1.815,0.454,0.113,7.615,0.000,0.000
2024-03-30 05:30:00+00:00,1.700,0.000,0.000,1.700,0.425,0.106,7.615,0.000,0.000
2024-03-30 05:45:00+00:00,1.255,0.195,0.000,1.060,0.265,0.066,7.615,0.000,0.000
2024-03-30 06:00:00+00:00,1.305,0.600,0.000,0.705,0.176,0.044,7.615,0.000,0.000
2024-03-30 06:15:00+00:00,4.200,1.514,0.000,2.686,0.672,0.168,7.615,0.000,0.000
2024-03-30 06:30:00+00:00,6.835,2.080,0.000,4.755,1.189,0.297,7.615,0.000,0.000
2024-03-30 06:45:00+00:00,5.420,3.209,0.000,2.211,0.553,0.138,7.615,0.000,0.000
2024-03-30 07:00:00+00:00,4.850,4.062,0.000,0.788,0.197,0.049,7.615,0.000,0.000
2024-03-30 07:15:00+00:00,5.310,8.335,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 07:30:00+00:00,5.195,9.120,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 07:45:00+00:00,5.275,14.388,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 08:00:00+00:00,4.980,10.330,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 08:15:00+00:00,5.035,22.102,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 08:30:00+00:00,5.515,26.134,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 08:45:00+00:00,5.665,27.550,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 09:00:00+00:00,4.850,27.751,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 09:15:00+00:00,5.390,29.012,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 09:30:00+00:00,5.565,27.267,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 09:45:00+00:00,5.425,22.987,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 10:00:00+00:00,4.940,22.280,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 10:15:00+00:00,4.890,21.197,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 10:30:00+00:00,5.000,20.528,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 10:45:00+00:00,5.165,21.476,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 11:00:00+00:00,5.275,21.269,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 11:15:00+00:00,5.390,22.592,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 11:30:00+00:00,4.790,25.797,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 11:45:00+00:00,5.195,28.856,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 12:00:00+00:00,5.170,29.775,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 12:15:00+00:00,6.185,28.454,13.692,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 12:30:00+00:00,5.735,22.389,16.654,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 12:45:00+00:00,5.655,19.944,14.289,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 13:00:00+00:00,5.465,25.890,20.425,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 13:15:00+00:00,4.685,27.423,22.738,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 13:30:00+00:00,5.355,27.518,22.163,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 13:45:00+00:00,4.810,26.812,22.002,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 14:00:00+00:00,5.035,25.014,19.979,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 14:15:00+00:00,5.035,19.198,14.163,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 14:30:00+00:00,4.975,11.782,6.807,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 14:45:00+00:00,4.940,8.376,3.436,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 15:00:00+00:00,4.725,8.439,3.714,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 15:15:00+00:00,5.700,9.248,3.548,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 15:30:00+00:00,4.920,8.036,3.116,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 15:45:00+00:00,5.035,5.039,0.004,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 16:00:00+00:00,5.605,4.749,-0.856,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 16:15:00+00:00,5.875,3.686,-2.189,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 16:30:00+00:00,5.220,2.926,-2.294,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 16:45:00+00:00,5.210,1.993,-3.217,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 17:00:00+00:00,5.250,1.341,-3.909,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 17:15:00+00:00,5.715,0.988,-4.727,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 17:30:00+00:00,5.245,0.336,-4.909,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 17:45:00+00:00,6.020,0.000,-6.020,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 18:00:00+00:00,5.655,0.000,-5.655,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 18:15:00+00:00,5.165,0.000,-5.165,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 18:30:00+00:00,5.365,0.000,-5.365,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 18:45:00+00:00,5.165,0.000,-5.165,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 19:00:00+00:00,4.935,0.000,-4.935,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 19:15:00+00:00,4.890,0.000,-4.890,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 19:30:00+00:00,5.570,0.000,-5.570,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 19:45:00+00:00,5.235,0.000,-5.235,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 20:00:00+00:00,5.220,0.000,-5.220,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 20:15:00+00:00,5.525,0.000,-5.525,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 20:30:00+00:00,5.455,0.000,-5.455,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 20:45:00+00:00,5.905,0.000,-5.905,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 21:00:00+00:00,5.600,0.000,-5.600,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 21:15:00+00:00,5.640,0.000,-5.640,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 21:30:00+00:00,5.650,0.000,-5.650,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 21:45:00+00:00,5.905,0.000,-5.905,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 22:00:00+00:00,6.215,0.000,-6.215,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 22:15:00+00:00,6.275,0.000,-6.275,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 22:30:00+00:00,5.980,0.000,-5.980,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 22:45:00+00:00,5.630,0.000,-5.630,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 23:00:00+00:00,5.155,0.000,-5.155,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 23:15:00+00:00,5.255,0.000,-5.255,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 23:30:00+00:00,5.355,0.000,-5.355,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-30 23:45:00+00:00,5.180,0.000,-5.180,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 00:00:00+00:00,5.300,0.000,-5.300,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 00:15:00+00:00,3.950,0.000,0.000,3.950,0.988,0.247,7.615,0.000,0.000
2024-03-31 00:30:00+00:00,4.140,0.000,-4.140,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 00:45:00+00:00,4.040,0.000,0.000,4.040,1.010,0.253,7.615,0.000,0.000
2024-03-31 01:00:00+00:00,4.400,0.000,-2.604,1.796,0.449,0.112,7.615,0.000,0.000
2024-03-31 01:15:00+00:00,4.390,0.000,0.000,4.390,1.097,0.274,7.615,0.000,0.000
2024-03-31 01:30:00+00:00,3.320,0.000,0.000,3.320,0.830,0.207,7.615,0.000,0.000
2024-03-31 01:45:00+00:00,2.890,0.000,0.000,2.890,0.723,0.181,7.615,0.000,0.000
2024-03-31 02:00:00+00:00,3.025,0.000,0.000,3.025,0.756,0.189,7.615,0.000,0.000
2024-03-31 02:15:00+00:00,3.440,0.000,0.000,3.440,0.860,0.215,7.615,0.000,0.000
2024-03-31 02:30:00+00:00,4.500,0.000,0.000,4.500,1.125,0.281,7.615,0.000,0.000
2024-03-31 02:45:00+00:00,4.360,0.000,0.000,4.360,1.090,0.273,7.615,0.000,0.000
2024-03-31 03:00:00+00:00,3.950,0.000,0.000,3.950,0.988,0.247,7.615,0.000,0.000
2024-03-31 03:15:00+00:00,3.300,0.000,0.000,3.300,0.825,0.206,7.615,0.000,0.000
2024-03-31 03:30:00+00:00,2.265,0.000,0.000,2.265,0.566,0.142,7.615,0.000,0.000
2024-03-31 03:45:00+00:00,2.155,0.000,0.000,2.155,0.539,0.135,7.615,0.000,0.000
2024-03-31 04:00:00+00:00,1.715,0.000,0.000,1.715,0.429,0.107,7.615,0.000,0.000
2024-03-31 04:15:00+00:00,1.785,0.000,0.000,1.785,0.446,0.112,7.615,0.000,0.000
2024-03-31 04:30:00+00:00,2.265,0.000,0.000,2.265,0.566,0.142,7.615,0.000,0.000
2024-03-31 04:45:00+00:00,2.735,0.000,0.000,2.735,0.684,0.171,7.615,0.000,0.000
2024-03-31 05:00:00+00:00,2.880,0.000,0.000,2.880,0.720,0.180,7.615,0.000,0.000
2024-03-31 05:15:00+00:00,1.935,0.000,0.000,1.935,0.484,0.121,7.615,0.000,0.000
2024-03-31 05:30:00+00:00,1.470,0.293,0.000,1.177,0.294,0.074,7.615,0.000,0.000
2024-03-31 05:45:00+00:00,1.570,0.879,0.000,0.691,0.173,0.043,7.615,0.000,0.000
2024-03-31 06:00:00+00:00,1.210,2.291,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 06:15:00+00:00,1.040,2.435,0.886,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 06:30:00+00:00,0.890,1.699,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 06:45:00+00:00,0.925,2.133,1.208,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 07:00:00+00:00,0.970,2.747,1.777,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 07:15:00+00:00,1.935,3.562,1.627,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 07:30:00+00:00,6.185,3.868,-2.317,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 07:45:00+00:00,4.900,3.455,-1.445,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 08:00:00+00:00,4.305,2.999,-1.306,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 08:15:00+00:00,4.470,4.662,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 08:30:00+00:00,4.840,6.523,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 08:45:00+00:00,4.755,6.793,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 09:00:00+00:00,4.650,8.026,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 09:15:00+00:00,5.035,10.127,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 09:30:00+00:00,4.920,13.425,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 09:45:00+00:00,4.460,20.080,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 10:00:00+00:00,4.455,14.404,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 10:15:00+00:00,4.270,14.701,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 10:30:00+00:00,4.750,26.871,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 10:45:00+00:00,4.235,32.000,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 11:00:00+00:00,4.515,31.826,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 11:15:00+00:00,4.655,42.439,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 11:30:00+00:00,4.685,44.047,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 11:45:00+00:00,4.735,27.233,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 12:00:00+00:00,4.785,35.018,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 12:15:00+00:00,4.815,23.213,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 12:30:00+00:00,5.100,16.200,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 12:45:00+00:00,4.930,13.943,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 13:00:00+00:00,5.140,12.034,6.894,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 13:15:00+00:00,5.040,19.446,14.406,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 13:30:00+00:00,6.045,31.583,3.240,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 13:45:00+00:00,5.530,32.569,27.039,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 14:00:00+00:00,4.975,31.212,26.237,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 14:15:00+00:00,5.040,25.913,20.873,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 14:30:00+00:00,5.335,28.386,23.051,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 14:45:00+00:00,4.775,25.728,20.953,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 15:00:00+00:00,4.865,23.751,18.886,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 15:15:00+00:00,4.890,15.853,10.963,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 15:30:00+00:00,4.720,14.102,9.382,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 15:45:00+00:00,4.655,5.853,1.198,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 16:00:00+00:00,4.740,8.349,3.609,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 16:15:00+00:00,5.000,4.817,-0.183,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 16:30:00+00:00,5.595,4.136,-1.459,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 16:45:00+00:00,4.980,3.167,-1.813,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 17:00:00+00:00,4.915,1.951,-2.964,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 17:15:00+00:00,4.980,1.143,-3.837,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 17:30:00+00:00,5.100,0.489,-4.611,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 17:45:00+00:00,4.905,0.000,-4.905,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 18:00:00+00:00,5.205,0.000,-5.205,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 18:15:00+00:00,5.490,0.000,-5.490,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 18:30:00+00:00,5.280,0.000,-5.280,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 18:45:00+00:00,5.345,0.000,-5.345,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 19:00:00+00:00,4.960,0.000,-4.960,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 19:15:00+00:00,5.375,0.000,-5.375,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 19:30:00+00:00,5.110,0.000,-5.110,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 19:45:00+00:00,5.155,0.000,-5.155,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 20:00:00+00:00,5.220,0.000,-5.220,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 20:15:00+00:00,5.350,0.000,-5.350,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 20:30:00+00:00,5.640,0.000,-5.640,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 20:45:00+00:00,5.240,0.000,-5.240,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 21:00:00+00:00,5.755,0.000,-5.755,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 21:15:00+00:00,6.040,0.000,-6.040,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 21:30:00+00:00,6.050,0.000,-6.050,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 21:45:00+00:00,5.825,0.000,-5.825,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 22:00:00+00:00,6.045,0.000,-6.045,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 22:15:00+00:00,5.580,0.000,-5.580,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 22:30:00+00:00,5.905,0.000,-5.905,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 22:45:00+00:00,5.755,0.000,-5.755,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 23:00:00+00:00,5.195,0.000,-5.195,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 23:15:00+00:00,5.090,0.000,-5.090,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 23:30:00+00:00,5.835,0.000,-5.835,0.000,0.000,0.000,7.615,0.000,0.000
2024-03-31 23:45:00+00:00,5.600,0.000,-5.600,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 00:00:00+00:00,5.005,0.000,-5.005,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 00:15:00+00:00,4.605,0.000,-4.605,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 00:30:00+00:00,4.110,0.000,-4.110,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 00:45:00+00:00,3.880,0.000,-3.880,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 01:00:00+00:00,3.740,0.000,-2.694,1.046,0.262,0.065,7.615,0.000,0.000
2024-04-01 01:15:00+00:00,4.210,0.000,0.000,4.210,1.052,0.263,7.615,0.000,0.000
2024-04-01 01:30:00+00:00,3.980,0.000,0.000,3.980,0.995,0.249,7.615,0.000,0.000
2024-04-01 01:45:00+00:00,3.775,0.000,0.000,3.775,0.944,0.236,7.615,0.000,0.000
2024-04-01 02:00:00+00:00,3.115,0.000,0.000,3.115,0.779,0.195,7.615,0.000,0.000
2024-04-01 02:15:00+00:00,3.320,0.000,0.000,3.320,0.830,0.207,7.615,0.000,0.000
2024-04-01 02:30:00+00:00,4.700,0.000,0.000,4.700,1.175,0.294,7.615,0.000,0.000
2024-04-01 02:45:00+00:00,4.495,0.000,0.000,4.495,1.124,0.281,7.615,0.000,0.000
2024-04-01 03:00:00+00:00,4.145,0.000,0.000,4.145,1.036,0.259,7.615,0.000,0.000
2024-04-01 03:15:00+00:00,3.505,0.000,0.000,3.505,0.876,0.219,7.615,0.000,0.000
2024-04-01 03:30:00+00:00,3.340,0.000,0.000,3.340,0.835,0.209,7.615,0.000,0.000
2024-04-01 03:45:00+00:00,3.160,0.000,0.000,3.160,0.790,0.198,7.615,0.000,0.000
2024-04-01 04:00:00+00:00,3.195,0.000,0.000,3.195,0.799,0.200,7.615,0.000,0.000
2024-04-01 04:15:00+00:00,3.055,0.000,0.000,3.055,0.764,0.191,7.615,0.000,0.000
2024-04-01 04:30:00+00:00,3.590,0.000,0.000,3.590,0.897,0.224,7.615,0.000,0.000
2024-04-01 04:45:00+00:00,3.595,0.000,0.000,3.595,0.899,0.225,7.615,0.000,0.000
2024-04-01 05:00:00+00:00,2.700,0.000,0.000,2.700,0.675,0.169,7.615,0.000,0.000
2024-04-01 05:15:00+00:00,2.140,0.000,0.000,2.140,0.535,0.134,7.615,0.000,0.000
2024-04-01 05:30:00+00:00,1.680,0.000,0.000,1.680,0.420,0.105,7.615,0.000,0.000
2024-04-01 05:45:00+00:00,1.395,0.000,0.000,1.395,0.349,0.087,7.615,0.000,0.000
2024-04-01 06:00:00+00:00,1.165,0.264,0.000,0.901,0.225,0.056,7.615,0.000,0.000
2024-04-01 06:15:00+00:00,1.095,1.287,0.192,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 06:30:00+00:00,0.990,1.539,0.549,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 06:45:00+00:00,0.865,1.108,0.243,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 07:00:00+00:00,0.870,1.768,0.898,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 07:15:00+00:00,4.145,3.894,0.000,0.251,0.063,0.016,7.615,0.000,0.000
2024-04-01 07:30:00+00:00,7.505,5.735,-1.734,0.036,0.009,0.002,7.615,0.000,0.000
2024-04-01 07:45:00+00:00,4.920,5.887,0.967,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 08:00:00+00:00,4.865,4.970,0.105,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 08:15:00+00:00,5.850,4.512,-0.988,0.350,0.088,0.022,7.615,0.000,0.000
2024-04-01 08:30:00+00:00,5.415,3.277,0.000,2.138,0.535,0.134,7.615,0.000,0.000
2024-04-01 08:45:00+00:00,4.985,3.814,0.000,1.171,0.293,0.073,7.615,0.000,0.000
2024-04-01 09:00:00+00:00,5.065,4.528,0.000,0.537,0.134,0.034,7.615,0.000,0.000
2024-04-01 09:15:00+00:00,4.950,5.527,0.577,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 09:30:00+00:00,5.670,4.552,-0.520,0.598,0.150,0.037,7.615,0.000,0.000
2024-04-01 09:45:00+00:00,6.190,6.179,-0.011,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 10:00:00+00:00,5.200,8.327,3.127,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 10:15:00+00:00,5.210,10.667,5.457,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 10:30:00+00:00,5.025,10.531,5.506,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 10:45:00+00:00,4.825,9.718,4.893,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 11:00:00+00:00,4.930,10.457,5.527,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 11:15:00+00:00,5.385,16.067,10.682,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 11:30:00+00:00,5.490,27.931,22.441,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 11:45:00+00:00,4.985,14.723,9.738,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 12:00:00+00:00,4.895,14.149,9.254,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 12:15:00+00:00,5.235,17.438,12.203,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 12:30:00+00:00,5.500,12.298,6.798,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 12:45:00+00:00,5.090,12.748,7.658,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 13:00:00+00:00,5.285,8.595,3.310,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 13:15:00+00:00,5.125,4.933,-0.192,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 13:30:00+00:00,4.890,6.753,1.863,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 13:45:00+00:00,5.225,8.680,3.455,0.000,0.000,0.000,7.615,0.000,0.000
2024-04-01 14:00:00+00:00,5.365,7.413,2.048,0.000,0.000,0.000,7.615,0.000,0.000
